index,x,y
49,712,427
50,865,418
51,995,404
58,50,443
60,359,407
61,504,396
62,655,377
63,805,368
64,927,356
71,45,381
72,230,360
73,318,353
74,450,343
75,598,327
76,739,318
77,866,310
84,40,343
85,204,306
86,293,300
87,406,293
88,536,284
89,678,272
90,802,264
index,x,y
9,701,627
10,882,584
11,1056,564
12,1217,556
19,53,628
22,661,571
23,820,538
24,992,516
25,1136,508
32,46,558
34,432,543
35,599,517
36,767,485
37,929,467
38,1071,453
45,50,492
47,384,471
48,543,452
49,710,427
50,863,417
51,993,403
58,46,436
60,355,407
61,501,396
62,654,378
63,803,368
64,926,356
71,44,379
72,224,361
73,311,353
74,448,344
75,596,327
76,738,318
77,864,311
84,42,344
85,198,307
86,287,301
87,402,292
88,532,284
89,675,273
90,800,265
index,x,y
9,694,626
10,878,584
11,1055,564
12,1213,555
19,51,641
22,659,568
23,816,539
24,990,516
25,1133,507
32,45,560
34,434,545
35,599,517
36,765,484
37,927,467
38,1068,454
45,50,496
47,386,478
48,547,453
49,711,427
50,863,418
51,991,403
58,46,433
60,358,408
61,506,397
62,657,378
63,802,367
64,926,356
71,38,380
72,229,362
73,316,353
74,450,344
75,597,326
76,738,318
77,863,310
84,37,326
85,201,306
86,287,298
87,406,289
88,537,283
89,676,271
90,798,265
index,x,y
9,693,628
10,879,584
11,1054,564
12,1213,554
19,48,640
22,657,567
23,819,539
24,989,516
25,1132,507
32,42,559
34,430,544
35,595,515
36,766,484
37,927,467
38,1066,454
42,221,498
45,51,497
47,384,475
48,543,453
49,710,427
50,863,417
51,991,403
58,43,433
60,356,409
61,503,397
62,655,378
63,802,367
64,925,356
71,40,379
72,226,362
73,315,352
74,448,345
75,597,326
76,738,317
77,863,309
84,38,342
85,199,306
86,286,298
87,405,289
88,537,284
89,677,271
90,798,264
index,x,y
9,688,627
10,880,584
11,1052,565
12,1212,554
22,651,572
23,821,540
24,988,517
25,1131,506
32,34,554
34,430,545
35,599,518
36,766,485
37,927,467
38,1065,454
45,52,496
47,388,477
48,547,454
49,708,428
50,863,417
51,989,404
58,41,434
60,352,414
61,503,398
62,651,378
63,802,367
64,924,356
71,46,378
72,215,362
73,310,354
74,448,345
75,595,327
76,737,317
77,862,310
84,42,347
85,189,308
86,285,301
87,403,291
88,534,284
89,675,271
90,796,264
index,x,y
9,697,631
10,883,585
11,1049,563
12,1208,555
22,657,587
23,822,542
24,987,516
25,1127,506
34,422,547
35,597,522
36,765,487
37,926,467
38,1061,453
42,248,476
45,24,476
47,375,476
48,543,455
49,705,428
50,860,417
51,986,403
58,34,432
60,343,410
61,498,395
62,648,377
63,797,367
64,920,356
71,39,376
72,204,358
73,302,353
74,440,343
75,592,325
76,735,317
77,859,309
84,42,353
85,183,309
86,273,300
87,393,292
88,528,284
89,673,271
90,795,263
index,x,y
9,698,631
10,884,585
11,1050,563
12,1208,555
22,658,586
23,823,541
24,987,516
25,1127,506
34,424,548
35,597,523
36,765,486
37,926,466
38,1061,453
45,24,476
47,377,478
48,544,455
49,706,428
50,860,417
51,986,403
58,34,435
60,345,411
61,499,395
62,649,377
63,797,366
64,920,356
71,38,377
72,208,359
73,303,353
74,441,343
75,593,325
76,735,317
77,859,309
84,43,354
85,185,308
86,275,300
87,394,291
88,529,284
89,673,271
90,795,263
index,x,y
9,691,632
10,883,586
11,1045,562
12,1197,552
22,653,595
23,819,543
24,986,515
25,1123,505
34,415,546
35,594,525
36,760,488
37,924,467
38,1060,454
47,366,477
48,540,454
49,700,429
50,858,417
51,985,403
58,31,445
60,338,410
61,494,396
62,645,378
63,795,367
64,918,356
71,31,384
72,187,360
73,296,354
74,434,343
75,585,326
76,733,316
77,858,309
84,36,369
85,163,308
86,272,300
87,394,292
88,525,283
89,671,271
90,795,263
index,x,y
9,686,634
10,877,586
11,1046,564
12,1198,554
19,28,640
22,651,602
23,812,544
24,983,517
25,1124,507
32,27,557
34,412,547
35,591,524
36,755,488
37,922,468
38,1060,454
47,361,475
48,541,453
49,695,430
50,856,417
51,990,407
58,31,433
59,201,419
60,330,407
61,493,395
62,642,378
63,792,366
64,916,356
71,30,375
72,173,359
73,288,353
74,431,341
75,583,325
76,730,317
77,855,309
84,33,347
85,153,309
86,262,300
87,387,291
88,521,281
89,668,271
90,791,263
index,x,y
9,671,631
10,869,585
11,1043,564
12,1196,554
22,643,582
23,808,542
24,981,517
25,1124,507
32,24,557
34,411,545
35,588,522
36,753,486
37,920,467
38,1058,455
47,362,475
48,540,453
49,694,430
50,855,417
51,998,412
58,28,439
60,330,407
61,493,395
62,646,379
63,792,366
64,914,355
71,28,375
72,177,359
73,290,353
74,433,342
75,587,326
76,731,316
77,853,307
84,31,349
85,154,310
86,263,300
87,391,292
88,527,282
89,670,270
90,791,262
index,x,y
9,669,629
10,865,586
11,1044,566
12,1199,557
22,639,574
23,806,541
24,981,518
25,1124,508
32,23,540
34,411,543
35,582,518
36,753,485
37,920,467
38,1060,456
47,361,472
48,531,450
49,692,430
50,854,417
51,984,405
58,25,434
60,328,406
61,484,395
62,639,379
63,791,366
64,915,356
71,29,378
72,177,359
73,288,352
74,427,342
75,578,327
76,729,316
77,853,307
84,31,366
85,152,310
86,262,302
87,385,293
88,516,284
89,668,269
90,791,260
index,x,y
9,669,628
10,863,587
11,1042,568
12,1198,555
21,440,604
22,636,573
23,802,543
24,980,518
25,1119,507
34,409,546
35,584,519
36,751,487
37,919,467
38,1055,456
47,359,475
48,533,454
49,692,430
50,854,417
51,1002,415
58,40,436
60,326,409
61,483,395
62,640,379
63,791,365
64,913,355
71,33,377
72,178,359
73,286,351
74,428,340
75,580,326
76,729,315
77,850,307
84,32,346
85,153,309
86,258,300
87,385,289
88,518,281
89,669,268
90,790,261
index,x,y
9,669,628
10,864,586
11,1043,568
12,1198,555
21,440,604
22,638,573
23,802,543
24,980,518
25,1119,507
34,410,548
35,584,520
36,752,486
37,919,467
38,1055,456
47,359,475
48,533,454
49,693,430
50,854,417
51,1002,415
58,40,436
60,325,409
61,484,395
62,640,379
63,791,365
64,913,355
71,34,376
72,176,359
73,284,351
74,428,341
75,581,326
76,729,315
77,851,307
84,32,347
85,152,309
86,258,301
87,384,289
88,518,281
89,670,268
90,790,262
index,x,y
9,665,628
10,864,587
11,1041,566
12,1194,552
21,436,604
22,631,571
23,802,543
24,978,517
25,1115,506
32,18,540
34,408,547
35,582,519
36,750,486
37,917,468
38,1051,455
47,356,474
48,532,454
49,692,429
50,852,417
51,1041,438
58,37,432
59,213,416
60,324,410
61,482,394
62,635,377
63,789,365
64,909,355
71,37,377
72,179,360
73,285,352
74,427,340
75,576,326
76,723,315
77,846,306
84,36,345
85,156,310
86,258,301
87,384,289
88,516,281
89,664,267
90,783,260
index,x,y
9,658,629
10,863,587
11,1035,567
12,1188,551
21,440,630
22,631,581
23,800,544
24,974,518
25,1114,506
34,406,553
35,583,521
36,749,487
37,912,468
38,1049,455
46,216,476
47,354,476
48,535,456
49,691,430
50,850,418
51,1043,439
58,38,436
59,209,418
60,321,410
61,484,393
62,637,378
63,787,366
64,909,356
71,34,378
72,172,361
73,282,352
74,427,339
75,580,326
76,723,316
77,847,307
84,36,327
85,151,309
86,255,300
87,382,288
88,518,280
89,663,267
90,783,260
index,x,y
9,660,628
10,859,587
11,1032,566
12,1188,550
21,444,668
22,629,578
23,799,542
24,970,516
25,1111,505
34,401,551
35,582,520
36,746,487
37,908,468
38,1047,454
46,218,472
47,351,476
48,533,455
49,688,430
50,847,418
51,1048,443
58,40,438
59,209,417
60,317,409
61,483,394
62,635,377
63,785,366
64,908,355
71,33,377
72,167,361
73,280,352
74,427,339
75,579,325
76,721,316
77,844,307
84,37,317
85,148,309
86,253,301
87,381,289
88,518,280
89,661,267
90,781,261
index,x,y
9,653,629
10,859,586
11,1027,565
12,1184,550
21,444,668
22,626,576
23,799,542
24,967,518
25,1111,505
34,398,553
35,581,519
36,747,486
37,909,468
38,1045,455
46,210,474
47,348,477
48,534,455
49,691,430
50,847,416
51,1046,443
58,33,437
59,208,418
60,313,412
61,484,394
62,642,378
63,786,366
64,907,355
71,30,377
72,166,360
73,276,353
74,426,340
75,585,325
76,723,315
77,845,307
84,36,319
85,146,308
86,251,301
87,378,290
88,521,281
89,664,266
90,781,260
index,x,y
9,642,630
10,858,585
11,1027,565
12,1176,550
22,616,576
23,792,542
24,965,518
25,1107,506
32,10,572
34,397,547
35,570,520
36,739,485
37,904,468
38,1043,455
46,222,478
47,346,477
48,529,455
49,685,428
50,844,416
51,1051,446
58,33,434
59,210,419
60,311,413
61,480,394
62,638,378
63,782,366
64,904,355
71,33,377
72,175,360
73,271,353
74,421,340
75,584,325
76,722,315
77,843,307
84,37,319
85,148,309
86,249,301
87,376,288
88,522,281
89,664,266
90,781,260
index,x,y
9,640,630
10,857,584
11,1027,566
12,1177,550
22,615,576
23,792,541
24,965,518
25,1107,506
32,9,571
34,396,547
35,570,519
36,739,485
37,904,468
38,1043,455
46,222,478
47,345,478
48,528,455
49,684,428
50,844,416
51,1051,446
58,33,434
59,208,419
60,310,412
61,480,394
62,638,378
63,782,366
64,904,355
71,33,378
72,175,360
73,271,353
74,421,340
75,584,325
76,722,315
77,843,307
84,36,324
85,146,309
86,248,301
87,376,287
88,521,281
89,664,266
90,781,260
index,x,y
8,476,728
9,665,630
10,862,587
11,1029,567
12,1180,552
20,194,705
21,433,650
22,624,588
23,798,545
24,966,519
25,1107,507
32,12,569
33,206,555
34,397,556
35,572,524
36,745,486
37,904,468
38,1040,454
46,209,483
47,347,479
48,523,456
49,686,430
50,842,415
51,1045,443
58,26,433
59,202,419
60,309,411
61,476,394
62,633,378
63,782,365
64,901,355
71,29,378
72,169,359
73,270,353
74,416,340
75,577,325
76,720,316
77,841,308
84,33,326
85,145,309
86,246,300
87,371,288
88,513,280
89,662,267
90,780,261
index,x,y
9,665,630
10,859,590
11,1030,566
12,1182,555
20,196,705
21,422,629
22,626,585
23,800,542
24,965,519
25,1108,507
32,15,569
33,186,576
34,392,551
35,569,523
36,738,486
37,903,467
38,1040,453
46,192,478
47,343,479
48,518,455
49,683,429
50,840,414
51,1050,445
58,29,438
59,187,414
60,304,410
61,470,394
62,627,377
63,778,364
64,897,353
71,26,378
72,157,361
73,265,353
74,411,342
75,570,325
76,718,315
77,836,307
84,29,315
85,141,310
86,237,302
87,364,290
88,503,284
89,655,268
90,776,260
index,x,y
9,666,632
10,861,591
11,1027,567
12,1177,553
22,629,589
23,802,545
24,963,519
25,1105,506
33,185,569
34,387,552
35,570,523
36,743,489
37,902,467
38,1038,453
46,185,478
47,341,481
48,518,456
49,682,430
50,837,414
51,1054,447
58,31,437
59,180,414
60,302,412
61,467,394
62,625,377
63,775,365
64,894,353
71,27,377
72,152,361
73,261,354
74,410,341
75,568,325
76,713,316
77,835,307
84,29,316
85,133,309
86,231,301
87,362,289
88,503,283
89,650,268
90,774,260
index,x,y
9,671,631
10,861,591
11,1022,568
12,1175,552
20,187,706
21,440,699
22,630,592
23,803,545
24,959,519
25,1103,507
33,187,558
34,385,555
35,568,525
36,742,489
37,900,467
38,1036,454
46,183,479
47,339,481
48,512,455
49,680,430
50,835,414
51,1053,447
58,26,438
59,176,416
60,299,411
61,461,394
62,621,377
63,774,365
64,893,354
71,24,376
72,145,361
73,259,353
74,405,341
75,561,326
76,710,316
77,833,307
84,26,315
85,126,309
86,229,301
87,361,290
88,497,282
89,647,268
90,772,259
index,x,y
9,648,632
10,855,596
11,1018,573
12,1175,555
20,288,672
21,462,700
22,623,595
23,792,551
24,955,521
25,1102,508
32,21,571
33,188,576
34,387,559
35,565,527
36,735,493
37,895,470
38,1033,455
45,40,501
46,194,482
47,339,481
48,510,458
49,675,433
50,829,417
51,1020,432
58,29,440
59,182,417
60,300,410
61,460,394
62,618,377
63,770,367
64,892,355
71,25,379
72,153,362
73,261,352
74,404,339
75,558,325
76,705,318
77,833,310
84,27,315
85,132,309
86,230,300
87,361,288
88,499,281
89,644,268
90,771,261
index,x,y
9,647,632
10,854,596
11,1017,573
12,1175,555
20,288,676
21,459,697
22,622,595
23,791,551
24,955,521
25,1102,508
32,20,571
33,188,576
34,387,559
35,565,527
36,735,493
37,894,470
38,1034,455
45,42,501
46,194,482
47,340,480
48,509,459
49,674,433
50,829,417
51,1019,431
58,29,440
59,182,417
60,301,410
61,460,394
62,617,377
63,770,367
64,892,355
71,24,379
72,153,362
73,262,352
74,404,339
75,557,325
76,705,318
77,833,310
84,27,315
85,132,309
86,230,300
87,361,288
88,499,281
89,645,268
90,772,261
index,x,y
9,650,635
10,858,594
11,1020,573
12,1173,554
20,288,676
21,441,685
22,620,593
23,795,549
24,959,521
25,1101,509
32,18,568
33,188,576
34,383,556
35,562,526
36,735,493
37,896,469
38,1034,455
45,42,502
46,194,481
47,335,478
48,506,458
49,674,434
50,831,417
51,1001,422
58,29,440
59,181,418
60,298,409
61,456,394
62,617,377
63,771,366
64,890,355
71,24,379
72,153,362
73,258,352
74,400,340
75,557,325
76,705,318
77,830,311
84,26,317
85,130,309
86,230,300
87,357,289
88,496,280
89,645,267
90,769,262
index,x,y
9,648,632
10,856,598
11,1015,576
12,1170,552
20,237,688
21,436,670
22,619,593
23,791,550
24,950,524
25,1099,509
32,13,569
33,199,562
34,380,564
35,563,527
36,734,493
37,890,471
38,1030,455
45,42,500
46,183,482
47,331,482
48,506,458
49,673,433
50,826,417
51,987,416
58,29,439
59,176,418
60,293,410
61,455,394
62,614,377
63,767,367
64,889,355
71,25,379
72,148,363
73,252,352
74,397,338
75,554,324
76,701,318
77,831,312
84,27,315
85,126,309
86,224,301
87,350,288
88,491,278
89,644,266
90,772,260
index,x,y
9,643,632
10,849,599
11,1016,576
12,1167,552
20,240,688
21,434,666
22,619,589
23,785,549
24,952,522
25,1097,509
32,16,568
33,193,562
34,376,562
35,559,526
36,729,493
37,889,470
38,1028,454
45,39,499
46,180,483
47,326,481
48,503,458
49,668,434
50,823,416
51,978,412
58,29,440
59,175,420
60,290,410
61,451,393
62,610,377
63,764,367
64,887,354
71,26,379
72,144,363
73,250,352
74,394,337
75,550,323
76,700,316
77,828,310
84,28,315
85,126,310
86,222,301
87,346,287
88,488,277
89,642,266
90,768,260
index,x,y
9,643,630
10,848,600
11,1015,578
12,1164,550
20,188,706
21,430,664
22,617,589
23,785,549
24,953,525
25,1095,509
32,15,569
33,191,561
34,372,562
35,555,526
36,729,493
37,891,471
38,1028,455
45,40,499
46,174,481
47,320,481
48,499,460
49,667,435
50,822,416
51,989,418
58,27,442
59,169,421
60,279,411
61,447,395
62,605,379
63,762,368
64,887,355
71,23,380
72,132,362
73,243,353
74,387,339
75,544,324
76,694,317
77,827,309
84,27,319
85,119,309
86,211,302
87,336,289
88,482,277
89,636,265
90,763,259
index,x,y
9,645,646
10,848,605
11,1009,580
12,1160,553
21,409,648
22,611,600
23,782,551
24,946,527
25,1095,511
32,18,570
34,371,564
35,553,529
36,726,496
37,887,472
38,1026,457
45,45,497
47,320,483
48,496,461
49,663,436
50,817,416
51,986,417
58,31,442
59,179,420
60,280,412
61,445,396
62,603,381
63,759,367
64,885,355
71,25,379
72,144,361
73,244,354
74,387,340
75,545,324
76,692,317
77,826,309
84,26,319
85,124,308
86,216,302
87,337,289
88,483,276
89,635,265
90,765,258
index,x,y
9,645,646
10,848,605
11,1009,580
12,1160,553
21,409,647
22,610,599
23,782,551
24,947,527
25,1094,510
32,18,566
34,371,564
35,552,528
36,725,496
37,886,472
38,1027,456
45,40,499
47,320,482
48,496,461
49,662,436
50,817,417
51,988,418
58,30,442
59,179,421
60,280,411
61,445,396
62,603,381
63,759,367
64,885,355
71,25,379
72,144,361
73,244,354
74,387,340
75,544,324
76,692,317
77,826,309
84,26,318
85,123,308
86,216,302
87,337,289
88,483,276
89,635,265
90,765,258
index,x,y
9,635,639
10,851,602
11,1008,578
12,1159,554
21,404,643
22,606,600
23,784,552
24,946,526
25,1093,510
32,14,572
33,194,556
34,368,564
35,551,529
36,726,496
37,887,472
38,1024,456
45,40,500
46,193,487
47,318,484
48,495,462
49,664,435
50,816,414
51,993,422
58,29,444
59,175,421
60,276,413
61,445,395
62,603,379
63,757,366
64,882,355
71,25,380
72,140,362
73,241,355
74,387,338
75,545,322
76,689,316
77,824,308
84,27,314
85,122,310
86,213,302
87,336,288
88,485,275
89,633,265
90,762,258
index,x,y
9,635,644
10,853,598
11,1004,579
12,1159,556
22,601,597
23,783,552
24,943,525
25,1091,511
32,8,572
34,360,561
35,547,527
36,724,495
37,883,471
38,1019,455
45,48,500
46,171,486
47,310,486
48,493,461
49,664,434
50,816,415
51,993,423
58,30,444
60,270,416
61,444,395
62,604,378
63,755,365
64,879,355
71,24,381
72,127,364
73,232,356
74,385,339
75,544,323
76,685,315
77,818,307
84,25,314
85,116,310
86,200,303
87,334,289
88,484,275
89,629,264
90,755,258
index,x,y
9,634,646
10,846,599
11,999,578
12,1155,555
21,388,604
22,599,598
23,778,553
24,937,525
25,1088,510
34,357,560
35,547,528
36,720,495
37,880,472
38,1016,454
45,50,500
46,175,485
47,310,486
48,494,461
49,661,435
50,813,415
51,1000,427
58,37,446
59,162,420
60,269,416
61,444,394
62,607,378
63,754,366
64,879,355
71,30,383
72,132,363
73,233,355
74,387,337
75,548,321
76,686,314
77,816,306
84,31,315
85,121,310
86,199,303
87,336,286
88,488,273
89,629,263
90,751,256
index,x,y
9,632,644
10,846,596
11,996,577
12,1153,554
22,597,599
23,776,552
24,934,526
25,1085,510
33,178,553
34,351,560
35,543,528
36,718,495
37,878,472
38,1013,453
46,174,487
47,308,486
48,490,460
49,658,434
50,811,415
51,989,423
58,40,452
60,265,416
61,439,392
62,602,378
63,751,366
64,878,355
71,29,384
72,131,364
73,229,355
74,384,336
75,544,321
76,683,315
77,815,306
84,31,315
85,121,310
86,197,303
87,330,286
88,484,273
89,625,263
90,750,256
index,x,y
9,628,643
10,847,596
11,1000,576
12,1152,553
22,594,598
23,777,550
24,938,526
